t,x,y,yaw_meas,v_meas,ekf_yaw_pre,ekf_yaw_post,ekf_yaw_rate,ekf_v,cte_init,epsi_init,prev_delta,chosen_delta,best_cost
1.5999999999999996,-182.48782348632812,79.15812683105469,-0.8676482291888643,1.3054530620574951,0.0,-0.5966925767582798,-0.02160101768970507,-0.43224661806580666,0.6388989842607617,0.9773219815021736,1.22,1.22,207.49683138389173
1.633,-182.43800354003906,79.14421081542969,-0.8458185640495938,1.3085051774978638,0.0,-0.5816800420656212,-0.021057444822755175,-0.42138322430461256,0.600433166823961,0.9923345161948145,1.22,1.22,196.91727901902266
1.6660000000000004,-182.38780212402344,79.13134002685547,-0.8239407622736201,1.3114734888076782,0.0,-0.5666344032037558,-0.020512755726151567,-0.41048622548190283,0.5620321347956123,1.0073801550566932,1.22,1.22,186.80262968964402
1.6989999999999998,-182.3372039794922,79.11955261230469,-0.8020165549156517,1.3143086433410645,0.0,-0.5515568506407327,-0.019966701320130124,-0.39959070019113274,0.5236686600002094,1.0224577076168648,1.22,1.22,177.15368390059325
1.7320000000000002,-182.28623962402344,79.10884857177734,-0.7800438114468168,1.3170217275619507,0.0,-0.5364459191851072,-0.019419486644274737,-0.3886653636129653,0.4768010424232287,1.0375686390753334,1.22,1.22,167.98976398460448
1.7649999999999997,-182.23497009277344,79.09925079345703,-0.7580310539826033,1.3196766376495361,0.0,-0.5213074696026584,-0.018871549207456206,-0.3776880719475089,0.44716422124249544,1.0527070886577814,1.22,1.22,159.34362023729537
1.798,-182.1833953857422,79.09075164794922,-0.7359756193619214,1.3222399950027466,0.0,-0.5061396704040805,-0.01832240742852874,-0.36670613100435545,0.40906704311857384,1.0678748878563598,1.22,1.22,151.23627811415804
1.8310000000000004,-182.1315460205078,79.08338928222656,-0.7138785062701796,1.3246581554412842,0.0,-0.4909432083978629,-0.017771999630252028,-0.355730172915821,0.37107157133147683,1.0830713498625686,1.22,1.22,143.6699009924792
1.8639999999999999,-182.07945251464844,79.0771484375,-0.6917435762909587,1.3269984722137451,0.0,-0.47572073924349956,-0.017220938496377788,-0.3447016297592489,0.33321790173823457,1.0982938190169396,1.22,1.22,136.66898666244072
1.8970000000000002,-182.0271453857422,79.07206726074219,-0.6695720278467493,1.3292750120162964,0.0,-0.46047308711117835,-0.01666902633428155,-0.333647744022099,0.3044247214170915,1.1135414711492535,1.22,1.22,130.24856481584598
1.9299999999999997,-181.97467041015625,79.06812286376953,-0.6473656585712871,1.331445574760437,0.0,-0.4452014882561806,-0.01611606763575503,-0.32259754791357326,0.2669524235020833,1.1288130700042673,1.22,1.22,124.43034368122777
1.963,-181.92201232910156,79.06535339355469,-0.6251259332031717,1.3335156440734863,0.0,-0.42990694999762485,-0.015562302432649265,-0.3115279319450612,0.23868786819078808,1.1441076082628152,1.22,1.22,119.19226538151369
1.9960000000000004,-181.86923217773438,79.06373596191406,-0.602854715955166,1.3354978561401367,0.0,-0.4145907543780252,-0.015007807645820017,-0.3004362519442578,0.2107528064448091,1.1594238038824152,1.22,1.22,114.59806053017088
2.029,-181.8163604736328,79.06330108642578,-0.5805517405111612,1.3373472690582275,0.0,-0.3992527182484509,-0.014452330816215718,-0.2893511637965352,0.18313328448270977,1.174761840011998,1.22,1.22,110.61180622640764
2.0620000000000003,-181.763427734375,79.06404113769531,-0.558220668717656,1.3390742540359497,0.0,-0.383895359906698,-0.013896199215034868,-0.2782468418699669,0.15585028131079734,1.190119198353747,1.22,1.22,107.27209579905025
2.0949999999999998,-181.71044921875,79.06596374511719,-0.5358633647874135,1.340689778327942,0.0,-0.36851996139528054,-0.013339461769731093,-0.26712392024771064,0.1289035183411367,1.2054945968651598,1.22,1.22,104.58843041449012
2.128,-181.657470703125,79.06907653808594,-0.5134809272743834,1.3422080278396606,0.0,-0.3531272782035375,-0.012782159555125178,-0.25598133888133234,0.11165016644426122,1.220887280056906,1.22,1.22,102.5228946837266
2.1609999999999996,-181.60450744628906,79.07337951660156,-0.49107558657597866,1.3435885906219482,0.0,-0.3377188442037624,-0.012224114955991844,-0.24484751189684553,0.08545184686035838,1.2362957140566788,1.22,1.22,101.10966466445353
2.194,-181.5516357421875,79.07886505126953,-0.4686494732210713,1.3448363542556763,0.0,-0.32229612458740037,-0.01166557438997729,-0.23370085479367164,0.06908177516007921,1.251718433673041,1.22,1.22,100.39336506801732
2.2270000000000003,-181.4988250732422,79.0855484008789,-0.4462053835288059,1.3459727764129639,0.0,-0.3068610424182225,-0.011106678177942355,-0.22253448068575915,0.043664325632706336,1.2671535158422218,1.22,1.22,100.29110116226911
2.26,-181.44615173339844,79.09341430664062,-0.42374421631605036,1.347007393836975,0.0,-0.2914142158238696,-0.010547397785832208,-0.21135479944601956,0.028173740494807073,1.2826003424365728,1.22,1.22,100.8739104170605
2.293,-181.39361572265625,79.10246276855469,-0.4012677026375132,1.347955346107483,0.0,-0.27595683527239073,-0.009987800204839607,-0.2001598751835027,0.013151648112622441,1.2980577229880517,1.22,1.22,102.0946728437859
2.3259999999999996,-181.34127807617188,79.1126937866211,-0.3787774736793622,1.3487756252288818,0.0,-0.26049002255098574,-0.009427686294424321,-0.18897859727898164,-0.001395898884026491,1.313524535709452,1.22,1.22,103.95296018170073
2.359,-181.28915405273438,79.12410736083984,-0.3562749276011695,1.3494799137115479,0.0,-0.24501473919154038,-0.00886731580669486,-0.17778531955925175,-0.015476996684070075,1.3289998190660466,1.22,1.22,106.51768955705738
2.3920000000000003,-181.23727416992188,79.1366958618164,-0.3337622615108346,1.3500803709030151,0.0,-0.22953249617273205,-0.008306745442741896,-0.16658090215968366,-0.019392547766476684,1.3444820620877103,1.22,1.22,109.57798331644979
2.425,-181.18569946289062,79.15045928955078,-0.3112406072518206,1.350535273551941,0.0,-0.2140440718775158,-0.007745773308563447,-0.15539285230144742,-0.03250202790908164,1.3599704863829274,1.22,1.22,113.43441492294856
2.458,-181.13438415527344,79.1653823852539,-0.28871359338111285,1.3508540391921997,0.0,-0.19855196171007122,-0.007184708033113718,-0.14419741387042703,-0.035392499494427646,1.3754625965503724,1.22,1.22,117.77264885201217
